id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type,category,search_keyword,search_location,scraped_at,salary,tags,source,department
li-4324348330,linkedin,https://www.linkedin.com/jobs/view/4324348330,,Brand Designer,Roblox,"San Mateo, CA",2026-01-29,,,,,,,False,,,,,,,https://www.linkedin.com/company/roblox,,,,,,,,,,,,,graphic_design,Graphic Designer,"Oakland, CA",2026-01-30T17:00:10.467575,,,,
li-4344634933,linkedin,https://www.linkedin.com/jobs/view/4344634933,,"Design Lead, Creative Content",Canva,"San Francisco, CA",2026-01-29,,,,,,,False,,,,,,,https://au.linkedin.com/company/canva,,,,,,,,,,,,,graphic_design,Graphic Designer,"Oakland, CA",2026-01-30T17:00:10.467575,,,,
li-4339190446,linkedin,https://www.linkedin.com/jobs/view/4339190446,,Studio Designer - Williams Sonoma,"Williams-Sonoma, Inc.","San Francisco, CA",2026-01-29,,,,,,,False,,,,,,,https://www.linkedin.com/company/williams-sonoma-inc-,,,,,,,,,,,,,graphic_design,Graphic Designer,"Oakland, CA",2026-01-30T17:00:10.467575,,,,
li-4353290179,linkedin,https://www.linkedin.com/jobs/view/4353290179,,Brand Designer,Mastech Digital,"San Mateo County, CA",2026-01-29,,,,,,,False,,,,,,,https://www.linkedin.com/company/mastech,,,,,,,,,,,,,graphic_design,Graphic Designer,"Oakland, CA",2026-01-30T17:00:10.467575,,,,
li-4366577681,linkedin,https://www.linkedin.com/jobs/view/4366577681,,"Visual Designer,  tvOS",Apple,"Cupertino, CA",2026-01-29,,,,,,,False,,,,,,,https://www.linkedin.com/company/apple,,,,,,,,,,,,,graphic_design,Graphic Designer,"Oakland, CA",2026-01-30T17:00:10.467575,,,,
li-4326960599,linkedin,https://www.linkedin.com/jobs/view/4326960599,,Senior Brand Designer,Ripple,"San Francisco, CA",2026-01-29,,,,,,,False,,,,,,,https://www.linkedin.com/company/ripple,,,,,,,,,,,,,graphic_design,Graphic Designer,"Oakland, CA",2026-01-30T17:00:10.467575,,,,
li-4344100467,linkedin,https://www.linkedin.com/jobs/view/4344100467,,Graphic Designer,Egnyte,"Mountain View, CA",2026-01-28,,,,,,,False,,,,,,,https://www.linkedin.com/company/egnyte,,,,,,,,,,,,,graphic_design,Graphic Designer,"Oakland, CA",2026-01-30T17:00:10.467575,,,,
li-4366551223,linkedin,https://www.linkedin.com/jobs/view/4366551223,,Senior Designer,The Sage Group,,2026-01-28,,,,,,,False,,,,,,,https://www.linkedin.com/company/the-sage-group-formerly-sage-consulting-associates-,,,,,,,,,,,,,graphic_design,Graphic Designer,"Oakland, CA",2026-01-30T17:00:10.467575,,,,
li-4366686173,linkedin,https://www.linkedin.com/jobs/view/4366686173,,"Product Designer, Slack Productivity",Slack,"San Francisco, CA",2026-01-28,,,,,,,False,,,,,,,https://www.linkedin.com/company/tiny-spec-inc,,,,,,,,,,,,,graphic_design,Graphic Designer,"Oakland, CA",2026-01-30T17:00:10.467575,,,,
li-4366528005,linkedin,https://www.linkedin.com/jobs/view/4366528005,,Senior Graphic Designer - Communications,HDR,"San Francisco, CA",2026-01-28,,,,,,,False,,,,,,,https://www.linkedin.com/company/hdr,,,,,,,,,,,,,graphic_design,Graphic Designer,"Oakland, CA",2026-01-30T17:00:10.467575,,,,
li-4366923157,linkedin,https://www.linkedin.com/jobs/view/4366923157,,Content Visual Designer,VARITE INC,"San Francisco, CA",2026-01-28,,,,,,,False,,,,,,,https://www.linkedin.com/company/varite,,,,,,,,,,,,,graphic_design,Graphic Designer,"Oakland, CA",2026-01-30T17:00:10.467575,,,,
li-4367490651,linkedin,https://www.linkedin.com/jobs/view/4367490651,,Brand Designer,Finch,"San Francisco, CA",,,,,,,,False,,,,,,,https://www.linkedin.com/company/finchapi,,,,,,,,,,,,,graphic_design,Graphic Designer,"Oakland, CA",2026-01-30T17:00:10.467575,,,,
li-4367611998,linkedin,https://www.linkedin.com/jobs/view/4367611998,,Senior Graphic Designer,"Dunlop Manufacturing, Inc.","Benicia, CA",,,,,,,,False,,,,,,,https://www.linkedin.com/company/dunlop-manufacturing,,,,,,,,,,,,,graphic_design,Graphic Designer,"Oakland, CA",2026-01-30T17:00:10.467575,,,,
li-4367622497,linkedin,https://www.linkedin.com/jobs/view/4367622497,,Junior Graphic Designer,"Dunlop Manufacturing, Inc.","Benicia, CA",,,,,,,,False,,,,,,,https://www.linkedin.com/company/dunlop-manufacturing,,,,,,,,,,,,,graphic_design,Graphic Designer,"Oakland, CA",2026-01-30T17:00:10.467575,,,,
li-4331921624,linkedin,https://www.linkedin.com/jobs/view/4331921624,,Graphic Designer,Kimley-Horn,"Pleasanton, CA",,,,,,,,False,,,,,,,https://www.linkedin.com/company/kimley-horn,,,,,,,,,,,,,graphic_design,Graphic Designer,"Oakland, CA",2026-01-30T17:00:10.467575,,,,
li-4344865251,linkedin,https://www.linkedin.com/jobs/view/4344865251,,Visual & Marketing Designer,Sendbird,"San Mateo, CA",,,,,,,,False,,,,,,,https://www.linkedin.com/company/sendbird,,,,,,,,,,,,,graphic_design,Graphic Designer,"Oakland, CA",2026-01-30T17:00:10.467575,,,,
li-4367654492,linkedin,https://www.linkedin.com/jobs/view/4367654492,,Visual Designer / Production Artist [207473],Aquent,"Cupertino, CA",,,,,,,,False,,,,,,,https://www.linkedin.com/company/aquent,,,,,,,,,,,,,graphic_design,Graphic Designer,"Oakland, CA",2026-01-30T17:00:10.467575,,,,
li-4367397320,linkedin,https://www.linkedin.com/jobs/view/4367397320,,Sr. Brand Designer,OneSkin,"San Francisco, CA",,,,,,,,False,,,,,,,https://www.linkedin.com/company/oneskin,,,,,,,,,,,,,graphic_design,Graphic Designer,"Oakland, CA",2026-01-30T17:00:10.467575,,,,
li-4350225400,linkedin,https://www.linkedin.com/jobs/view/4350225400,,"Visual Designer, Wearables Product Creative",Meta,"Burlingame, CA",,,,,,,,False,,,,,,,https://www.linkedin.com/company/meta,,,,,,,,,,,,,graphic_design,Graphic Designer,"Oakland, CA",2026-01-30T17:00:10.467575,,,,
li-4367363034,linkedin,https://www.linkedin.com/jobs/view/4367363034,,Graphic Designer,NeilMed Pharmaceuticals,"Santa Rosa, CA",2026-01-29,,,,,,,False,,,,,,,https://www.linkedin.com/company/neilmed-pharmaceuticals,,,,,,,,,,,,,graphic_design,Graphic Designer,"San Francisco, CA",2026-01-30T17:00:15.302825,,,,
gd-1010015823377,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1010015823377,,"Production Designer, Print Design, Compendium, Crown Publishing Group (Open to Remote)",Bertelsmann,"New York, NY",2026-01-30,,direct_data,yearly,66500.0,66500.0,USD,False,,,organic,,"Compendium is a Seattle\-based publishing company renowned for its children’s and inspirational books, journals, greeting cards, and gift products. Founded as an independent publisher 40 years ago, Compendium is now an imprint of Ten Speed Press, which is an imprint of Crown Publishing Group, a division within Penguin Random House. Compendium has built a reputation for creating thoughtful and uplifting content that celebrates life’s meaningful moments.


The Compendium mission is to connect people through meaningful moments with gifts that inspire. Our millions of joyful messages—found in greeting cards and children’s books, guided journals and customizable keepsakes—have touched the lives of people around the globe. Through their impact, we’ve discovered that a bit of inspiration can, in fact, make a big difference. We invite you to join us on our journey—to empower, delight, inspire, and care.


The Compendium design department seeks a highly creative print production designer to join remotely working west coast team. Production Designer works closely with the marketing, editorial and wholesale design departments. We are looking for a detail\-oriented and organized self\-starter invested in creating marketing materials for both print and online. We can offer all\-around tenacity and creativity in a busy and fast\-paced department. This position is geared toward a solutions\-focused creative.


**Specific responsibilities include:**

* Catalog creation: build bi\-annual printed catalog, including prepress and color checks at press. Manages proofing and printing schedule
* Asset creation: barcodes, flattened product JPGs, display photos and Photoshop: retouching, editing, and color correction. Assist on set up for Editorial photoshoot and processing/filing of images
* Organize and manage Product photoshoot, being based in Seattle region is a plus.
* Image formatting and organization/maintenance of Image Library
* Maintain schedules and meet deadlines on assigned projects
* Perform other related projects or duties as assigned or required
* Implement editorial text corrections to interior book pages and covers
* Prepare final production of book files for routing, FTP, and archiving
* Meet weekly with supervisor, design colleagues, and/or editorial staff to review work and address special issues in relation to completion of job

**Please apply if you meet the following qualifications:**

* A minimum of 3 years of experience working in print design
* Graphic design skills and computer/technical knowledge for catalog and book production
* Thorough knowledge of Adobe CC: InDesign, Photoshop, Illustrator and Acrobat Pro
* Knowledge of working with style sheets, master pages, and creating templates in InDesign
* Knowledge of paragraph and character styles
* Knowledge of proofreader marks
* Working knowledge of MS Office programs: Word, Excel, and PowerPoint
* High attention to detail and precision
* Ability to organize, prioritize, multi\-task, and coordinate workload under pressure
* Great communication skills and willingness to ask questions
* Must be a team player and have the ability to work independently
* Candidates a commutable distance of Seattle, WA are a plus, but not required for consideration as the position is open to remote

**The salary for this position is $66,500** **.** **All positions are currently eligible for annual profit award or bonus, subject to Company results.**

**Please apply using our ATS system by February 19, 2026** **, and include your resume, cover letter, and marketing/book interior design portfolio as a link or PDF attached to your digital application for consideration. Before applying for any role at Penguin Random House, we recommend you review our** **applicant resources page** **and look over our hybrid and open\-to\-remote guidelines on our** **FAQs page.**

Penguin Random House job postings include a good faith compensation range for each open position. The salary range listed is specific to each particular open position and takes into account various factors including the specifics of the individual role, and candidate's relevant experience and qualifications.  



  

Full\-time employees are eligible for our comprehensive benefits program. Our range of benefits include, but are not limited to, Medical/Prescription drug insurance, Dental, Vision, Health Care/Dependent Care Flexible Spending Account, Health Savings Account, Pre\-Tax and Roth 401(k), Short and Long\-Term Disability Insurance, Life/AD\&D Insurance, Commuter Benefits, Student Loan Repayment Program, Educational Assistance \& generous paid time off.  



  

Penguin Random House is the leading adult and children's publishing house in North America, the United Kingdom and many other regions around the world. In publishing the best books in every genre and subject for all ages, we are committed to quality, excellence in execution, and innovation throughout the entire publishing process: editorial, design, marketing, publicity, sales, production, and distribution. Our vibrant and diverse international community of nearly 300 publishing brands and imprints include Ballantine Bantam Dell, Berkley, Clarkson Potter, Crown, DK, Doubleday, Dutton, Grosset \& Dunlap, Little Golden Books, Knopf, Modern Library, Pantheon, Penguin Books, Penguin Press, Penguin Random House Audio, Penguin Young Readers, Portfolio, Puffin, Putnam, Random House, Random House Children's Books, Riverhead, Ten Speed Press, Viking, and Vintage, among others. More information can be found at http://www.penguinrandomhouse.com/.
  

  

Penguin Random House values the array of talents and perspectives that a diverse workforce brings. All qualified applicants will receive consideration for employment without regard to race, national origin, religion, age, color, sex, sexual orientation, gender identity, disability, or protected veteran status.  



**Company:** Penguin Random House LLC **\| Job ID:** 286168",,https://www.glassdoor.com/Overview/W-EI_IE3091.htm,https://media.glassdoor.com/sql/3091/bertelsmann-squarelogo-1462780467987.png,,,,,,,,,,,,graphic_design,Graphic Designer,Remote,2026-01-30T17:00:27.723094,,,,
